          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,45666,    0,         0,    87840,51.99 
   LUT as Logic            ,40069,    0,         0,    87840,45.62 
   LUT as Memory           , 5597,    0,         0,    57600, 9.72 
     LUT as Distributed RAM, 2944,    0,          ,         ,      
     LUT as Shift Register , 2653,    0,          ,         ,      
 CLB Registers             ,65289,    0,         0,   175680,37.16 
   Register as Flip Flop   ,65289,    0,         0,   175680,37.16 
   Register as Latch       ,    0,    0,         0,   175680, 0.00 
 CARRY8                    , 2396,    0,         0,    14640,16.37 
 F7 Muxes                  ,  250,    0,         0,    58560, 0.43 
 F8 Muxes                  ,   45,    0,         0,    29280, 0.15 
 F9 Muxes                  ,    0,    0,         0,    14640, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 238  ,         Yes,          -,         Set 
 9142 ,         Yes,          -,       Reset 
 1473 ,         Yes,        Set,           - 
 54436,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 8652,    0,         0,    14640,59.10 
   CLBL                                    , 3949,    0,          ,         ,      
   CLBM                                    , 4703,    0,          ,         ,      
 LUT as Logic                              ,40069,    0,         0,    87840,45.62 
   using O5 output only                    , 1457,     ,          ,         ,      
   using O6 output only                    ,29166,     ,          ,         ,      
   using O5 and O6                         , 9446,     ,          ,         ,      
 LUT as Memory                             , 5597,    0,         0,    57600, 9.72 
   LUT as Distributed RAM                  , 2944,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   36,     ,          ,         ,      
     using O5 and O6                       , 2908,     ,          ,         ,      
   LUT as Shift Register                   , 2653,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  , 2185,     ,          ,         ,      
     using O5 and O6                       ,  468,     ,          ,         ,      
 CLB Registers                             ,65289,    0,         0,   175680,37.16 
   Register driven from within the CLB     ,39158,     ,          ,         ,      
   Register driven from outside the CLB    ,26131,     ,          ,         ,      
     LUT in front of the register is unused,18422,     ,          ,         ,      
     LUT in front of the register is used  , 7709,     ,          ,         ,      
 Unique Control Sets                       , 2475,     ,         0,    29280, 8.45 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,  13,    0,         0,      128,10.16 
   RAMB36/FIFO*   ,  13,    0,         0,      128,10.16 
     RAMB36E2 only,  13,     ,          ,         ,      
